"geneID" "distance" "met_veg" "met_sex"
"Ntsc1837" "Ntsc1837" 1900 0.241086587436333 0.246179966044143
"Ntsc5154" "Ntsc5154" 156 0.202898550724638 0.217391304347826
"Ntsc5155" "Ntsc5155" 59 0.247437774524158 0.27086383601757
"Ntsc5127" "Ntsc5127" 7873 0.293628808864266 0.32409972299169
"Ntsc5128" "Ntsc5128" 11236 0.219653179190751 0.254335260115607
"Ntsc1818" "Ntsc1818" 12581 0.196078431372549 0.254901960784314
"Ntsc5129" "Ntsc5129" 14037 0.164383561643836 0.191780821917808
"Ntsc1819" "Ntsc1819" 15103 0.284848484848485 0.333333333333333
"Ntsc1844" "Ntsc1844" 16953 0.266187050359712 0.237410071942446
"Ntsc1845" "Ntsc1845" 20443 0.298755186721992 0.286307053941909
"Ntsc5156" "Ntsc5156" 20975 0.116279069767442 0.209302325581395
"Ntsc5130" "Ntsc5130" 18868 0.218274111675127 0.248730964467005
"Ntsc5157" "Ntsc5157" 16472 0.217948717948718 0.192307692307692
"Ntsc5158" "Ntsc5158" 9161 0.280193236714976 0.246376811594203
"Ntsc5189" "Ntsc5189" 5265 0.194871794871795 0.18974358974359
"Ntsc5159" "Ntsc5159" 300 0.236559139784946 0.198924731182796
"Ntsc5160" "Ntsc5160" 616 0.243781094527363 0.238805970149254
"Ntsc5190" "Ntsc5190" 29 0.202020202020202 0.217171717171717
"Ntsc5131" "Ntsc5131" 2599 0.201754385964912 0.210526315789474
"Ntsc5161" "Ntsc5161" 2929 0.232954545454545 0.244318181818182
"Ntsc1820" "Ntsc1820" 1189 0.230769230769231 0.251748251748252
"Ntsc1824" "Ntsc1824" 1189 0.206896551724138 0.172413793103448
"Ntsc5162" "Ntsc5162" 1719 0.14792899408284 0.14792899408284
"Ntsc5191" "Ntsc5191" 0 0.123015873015873 0.103174603174603
"Ntsc5192" "Ntsc5192" 1116 0.075187969924812 0.304511278195489
"Ntsc1821" "Ntsc1821" 2189 0.191780821917808 0.178082191780822
"Ntsc1827" "Ntsc1827" 1461 0.289592760180996 0.334841628959276
"Ntsc1822" "Ntsc1822" 2446 0.241758241758242 0.241758241758242
"Ntsc1830" "Ntsc1830" 125 0.217687074829932 0.217687074829932
"Ntsc1823" "Ntsc1823" 228 0.25130890052356 0.293193717277487
"Ntsc5132" "Ntsc5132" 3616 0.300469483568075 0.314553990610329
"Ntsc1825" "Ntsc1825" 6004 0.272189349112426 0.284023668639053
"Ntsc5133" "Ntsc5133" 8030 0.219387755102041 0.25
"Ntsc7972" "Ntsc7972" 4951 0.222222222222222 0.227272727272727
"Ntsc5193" "Ntsc5193" 3023 0.167832167832168 0.223776223776224
"Ntsc5182" "Ntsc5182" 212 0.229268292682927 0.190243902439024
"Ntsc1826" "Ntsc1826" 174 0.280898876404494 0.262172284644195
"Ntsc5163" "Ntsc5163" 427 0.262096774193548 0.306451612903226
"Ntsc5164" "Ntsc5164" 2790 0.252427184466019 0.276699029126214
"Ntsc5134" "Ntsc5134" 12932 0.230769230769231 0.230769230769231
"Ntsc5135" "Ntsc5135" 12685 0.224489795918367 0.231292517006803
"Ntsc1835" "Ntsc1835" 8446 0.268585131894484 0.273381294964029
"Ntsc5136" "Ntsc5136" 5752 0.244274809160305 0.217557251908397
"Ntsc5137" "Ntsc5137" 2938 0.206185567010309 0.195876288659794
"Ntsc5138" "Ntsc5138" 222 0.2 0.315384615384615
"Ntsc5165" "Ntsc5165" 8403 0.241112828438949 0.295208655332303
"Ntsc5166" "Ntsc5166" 14088 0.247524752475248 0.272277227722772
"Ntsc5167" "Ntsc5167" 16743 0.253456221198157 0.28110599078341
"Ntsc5183" "Ntsc5183" 13395 0.251937984496124 0.275193798449612
"Ntsc5139" "Ntsc5139" 7402 0.227027027027027 0.308108108108108
"Ntsc5140" "Ntsc5140" 4930 0.204081632653061 0.285714285714286
"Ntsc1828" "Ntsc1828" 380 0.234265734265734 0.22027972027972
"Ntsc1836" "Ntsc1836" 3961 0.235059760956175 0.243027888446215
"Ntsc1829" "Ntsc1829" 132 0.24203821656051 0.292993630573248
"Ntsc5168" "Ntsc5168" 688 0.201680672268908 0.256302521008403
"Ntsc7973" "Ntsc7973" 3585 0.233830845771144 0.258706467661692
"Ntsc5169" "Ntsc5169" 8708 0.28328611898017 0.331444759206799
"Ntsc5141" "Ntsc5141" 10950 0.22289156626506 0.280120481927711
"Ntsc5142" "Ntsc5142" 14700 0.238095238095238 0.0952380952380952
"Ntsc5184" "Ntsc5184" 16058 0.259459459459459 0.189189189189189
"Ntsc5170" "Ntsc5170" 18391 0.254601226993865 0.217791411042945
"Ntsc5171" "Ntsc5171" 15895 0.235897435897436 0.261538461538462
"Ntsc5143" "Ntsc5143" 12979 0.299065420560748 0.289719626168224
"Ntsc5194" "Ntsc5194" 10795 0.235294117647059 0.23109243697479
"Ntsc1838" "Ntsc1838" 4312 0.266666666666667 0.245333333333333
"Ntsc5144" "Ntsc5144" 1129 0.285714285714286 0.274436090225564
"Ntsc5145" "Ntsc5145" 626 0.197802197802198 0.197802197802198
"Ntsc5185" "Ntsc5185" 2614 0.169811320754717 0.0566037735849057
"Ntsc5172" "Ntsc5172" 8364 0.306569343065693 0.328467153284672
"Ntsc1839" "Ntsc1839" 578 0.137931034482759 0.172413793103448
"Ntsc5173" "Ntsc5173" 151 0.288659793814433 0.252577319587629
"Ntsc5174" "Ntsc5174" 151 0.224806201550388 0.25968992248062
"Ntsc5175" "Ntsc5175" 3655 0.287671232876712 0.287671232876712
"Ntsc5146" "Ntsc5146" 7273 0.288401253918495 0.285266457680251
"Ntsc5176" "Ntsc5176" 10732 0.247191011235955 0.26123595505618
"Ntsc5147" "Ntsc5147" 8176 0.217741935483871 0.185483870967742
"Ntsc5186" "Ntsc5186" 3150 0.238636363636364 0.25
"Ntsc5195" "Ntsc5195" 185 0.238770685579196 0.236406619385343
"Ntsc5148" "Ntsc5148" 6849 0.298039215686275 0.262745098039216
"Ntsc5177" "Ntsc5177" 10794 0.258474576271186 0.245762711864407
"Ntsc5187" "Ntsc5187" 5165 NA NA
"Ntsc5178" "Ntsc5178" 4537 0.179487179487179 0.166666666666667
"Ntsc5196" "Ntsc5196" 7062 0.24025974025974 0.207792207792208
"Ntsc1831" "Ntsc1831" 9127 0.239024390243902 0.278048780487805
"Ntsc1832" "Ntsc1832" 12445 0.279683377308707 0.279683377308707
"Ntsc1840" "Ntsc1840" 16720 0.287610619469027 0.300884955752212
"Ntsc5197" "Ntsc5197" 17052 0.170731707317073 0.195121951219512
"Ntsc5149" "Ntsc5149" 19237 0.254385964912281 0.245614035087719
"Ntsc5179" "Ntsc5179" 21081 0.205645161290323 0.213709677419355
"Ntsc5180" "Ntsc5180" 19562 0.244444444444444 0.288888888888889
"Ntsc5188" "Ntsc5188" 15509 0.238636363636364 0.270454545454545
"Ntsc5198" "Ntsc5198" 12872 0.290697674418605 0.313953488372093
"Ntsc1841" "Ntsc1841" 6027 0.297520661157025 0.322314049586777
"Ntsc1833" "Ntsc1833" 3556 0.274261603375527 0.253164556962025
"Ntsc5150" "Ntsc5150" 2318 0.160714285714286 0.285714285714286
"Ntsc1842" "Ntsc1842" 164 0.313131313131313 0.262626262626263
"Ntsc5151" "Ntsc5151" 387 0.192982456140351 0.222222222222222
"Ntsc5199" "Ntsc5199" 492 0.180555555555556 0.236111111111111
"Ntsc5152" "Ntsc5152" 2185 0.227906976744186 0.209302325581395
"Ntsc1834" "Ntsc1834" 266 0.251231527093596 0.266009852216749
"Ntsc5153" "Ntsc5153" 266 0.251612903225806 0.290322580645161
"Ntsc1843" "Ntsc1843" 2686 0.224358974358974 0.25
"Ntsc5181" "Ntsc5181" 1803 0.203488372093023 0.238372093023256
"Ntsc7974" "Ntsc7974" 192 0.248062015503876 0.251937984496124
"Ntsc5202" "Ntsc5202" 533 0.244939271255061 0.238866396761134
"Ntsc5200" "Ntsc5200" 7321 0.2375 0.25625
"Ntsc5201" "Ntsc5201" 3867 0.195530726256983 0.240223463687151
"Ntsc5203" "Ntsc5203" 368 0.241299303944316 0.280742459396752
"Ntsc5205" "Ntsc5205" 491 0.24945295404814 0.25164113785558
"Ntsc1846" "Ntsc1846" 307 0.286792452830189 0.252830188679245
"Ntsc5206" "Ntsc5206" 3069 0.272727272727273 0.222222222222222
"Ntsc5204" "Ntsc5204" 10561 0.257309941520468 0.198830409356725
"Ntsc5209" "Ntsc5209" 15323 0.28169014084507 0.27887323943662
"Ntsc5208" "Ntsc5208" 10738 0.261538461538462 0.223076923076923
"Ntsc1847" "Ntsc1847" 7716 0.205555555555556 0.266666666666667
"Ntsc5207" "Ntsc5207" 5544 0.308139534883721 0.337209302325581
"Ntsc5231" "Ntsc5231" 172 0.274509803921569 0.367647058823529
"Ntsc5244" "Ntsc5244" 3532 0.264912280701754 0.254385964912281
"Ntsc1854" "Ntsc1854" 16741 0.264705882352941 0.323529411764706
"Ntsc5221" "Ntsc5221" 13150 0.257019438444924 0.26133909287257
"Ntsc5222" "Ntsc5222" 7034 0.198019801980198 0.212871287128713
"Ntsc5232" "Ntsc5232" 4817 0.277777777777778 0.303418803418803
"Ntsc5233" "Ntsc5233" 417 0.25 0.225
"Ntsc5234" "Ntsc5234" 2236 0.181818181818182 0.227272727272727
"Ntsc5240" "Ntsc5240" 9891 0.230519480519481 0.288961038961039
"Ntsc1857" "Ntsc1857" 11579 0.25 0.269736842105263
"Ntsc5223" "Ntsc5223" 6938 0.236111111111111 0.263888888888889
"Ntsc5224" "Ntsc5224" 435 0.213815789473684 0.259868421052632
"Ntsc5225" "Ntsc5225" 307 0.255555555555556 0.277777777777778
"Ntsc1862" "Ntsc1862" 4 0.219512195121951 0.195121951219512
"Ntsc5235" "Ntsc5235" 1817 0.265060240963855 0.293975903614458
"Ntsc1858" "Ntsc1858" 6561 0.234200743494424 0.215613382899628
"Ntsc5245" "Ntsc5245" 9794 0.277966101694915 0.284745762711864
"Ntsc5241" "Ntsc5241" 13172 0.205761316872428 0.246913580246914
"Ntsc7976" "Ntsc7976" 15434 0.251479289940828 0.304733727810651
"Ntsc5246" "Ntsc5246" 28784 0.219512195121951 0.248780487804878
"Ntsc5236" "Ntsc5236" 38070 0.2 0.231578947368421
"Ntsc5226" "Ntsc5226" 42269 0.245238095238095 0.271428571428571
"Ntsc1855" "Ntsc1855" 39520 0.214285714285714 0.238095238095238
"Ntsc1859" "Ntsc1859" 37878 0.214723926380368 0.269938650306748
"Ntsc5237" "Ntsc5237" 32017 0.257985257985258 0.255528255528256
"Ntsc5227" "Ntsc5227" 26550 0.254385964912281 0.184210526315789
"Ntsc5238" "Ntsc5238" 21682 0.187319884726225 0.190201729106628
"Ntsc1860" "Ntsc1860" 14337 0.28448275862069 0.353448275862069
"Ntsc5247" "Ntsc5247" 11614 0.25 0.228260869565217
"Ntsc5239" "Ntsc5239" 9330 0.246963562753036 0.271255060728745
"Ntsc5228" "Ntsc5228" 7313 0.33112582781457 0.271523178807947
"Ntsc5242" "Ntsc5242" 2179 0.261501210653753 0.285714285714286
"Ntsc5229" "Ntsc5229" 484 0.234939759036145 0.204819277108434
"Ntsc5230" "Ntsc5230" 4007 0.294392523364486 0.266355140186916
"Ntsc5248" "Ntsc5248" 313 0.253405994550409 0.215258855585831
"Ntsc1861" "Ntsc1861" 630 0.214285714285714 0.285714285714286
"Ntsc5243" "Ntsc5243" 2360 0.2 0.2875
"Ntsc1856" "Ntsc1856" 290 0.174603174603175 0.206349206349206
"Ntsc1863" "Ntsc1863" 744 0.300546448087432 0.26775956284153
"Ntsc5249" "Ntsc5249" 12 0.264044943820225 0.300561797752809
"Ntsc5269" "Ntsc5269" 5748 0.166666666666667 0.222222222222222
"Ntsc5270" "Ntsc5270" 7229 0.284090909090909 0.287878787878788
"Ntsc5298" "Ntsc5298" 9896 0.267361111111111 0.309027777777778
"Ntsc5250" "Ntsc5250" 13665 0.223076923076923 0.230769230769231
"Ntsc5271" "Ntsc5271" 20140 0.264957264957265 0.273504273504274
"Ntsc5272" "Ntsc5272" 16874 0.249134948096886 0.245674740484429
"Ntsc1879" "Ntsc1879" 14831 0.293233082706767 0.195488721804511
"Ntsc5273" "Ntsc5273" 11899 0.187301587301587 0.238095238095238
"Ntsc5274" "Ntsc5274" 9382 0.337142857142857 0.285714285714286
"Ntsc1880" "Ntsc1880" 4691 0.261261261261261 0.216216216216216
"Ntsc5299" "Ntsc5299" 3256 0.228571428571429 0.234285714285714
"Ntsc5251" "Ntsc5251" 202 0.209756097560976 0.170731707317073
"Ntsc5275" "Ntsc5275" 222 NA NA
"Ntsc5300" "Ntsc5300" 941 0.245080500894454 0.26654740608229
"Ntsc5252" "Ntsc5252" 10742 0.262032085561497 0.25668449197861
"Ntsc5276" "Ntsc5276" 4531 0.186234817813765 0.214574898785425
"Ntsc5253" "Ntsc5253" 513 0.224089635854342 0.26890756302521
"Ntsc5254" "Ntsc5254" 513 0.2375 0.233333333333333
"Ntsc5255" "Ntsc5255" 2923 0.227154046997389 0.27154046997389
"Ntsc5277" "Ntsc5277" 1 0.298305084745763 0.267796610169492
"Ntsc5278" "Ntsc5278" 119 0.251612903225806 0.241935483870968
"Ntsc1866" "Ntsc1866" 152 0.275510204081633 0.290816326530612
"Ntsc5256" "Ntsc5256" 879 0.241379310344828 0.254310344827586
"Ntsc5279" "Ntsc5279" 2997 0.278169014084507 0.278169014084507
"Ntsc5257" "Ntsc5257" 849 0.28099173553719 0.247933884297521
"Ntsc1869" "Ntsc1869" 3445 0.25748502994012 0.266467065868263
"Ntsc5294" "Ntsc5294" 1813 0.215277777777778 0.263888888888889
"Ntsc5280" "Ntsc5280" 103 0.235127478753541 0.254957507082153
"Ntsc1870" "Ntsc1870" 232 0.258215962441315 0.241784037558685
"Ntsc5281" "Ntsc5281" 255 0.3 0.291304347826087
"Ntsc5301" "Ntsc5301" 2756 0.242209631728045 0.264872521246459
"Ntsc5282" "Ntsc5282" 8979 0.259124087591241 0.251824817518248
"Ntsc5258" "Ntsc5258" 13408 0.213270142180095 0.265402843601896
"Ntsc1871" "Ntsc1871" 15586 0.262658227848101 0.25
"Ntsc1864" "Ntsc1864" 18829 0.258064516129032 0.274193548387097
"Ntsc5259" "Ntsc5259" 20065 0.226086956521739 0.21304347826087
"Ntsc1872" "Ntsc1872" 17861 0.220238095238095 0.273809523809524
"Ntsc1873" "Ntsc1873" 16682 0.176470588235294 0.226890756302521
"Ntsc7977" "Ntsc7977" 13136 0.265060240963855 0.296385542168675
"Ntsc5302" "Ntsc5302" 9575 0.318435754189944 0.29608938547486
"Ntsc5260" "Ntsc5260" 5769 0.271954674220963 0.288951841359773
"Ntsc5283" "Ntsc5283" 4588 0.185185185185185 0.148148148148148
"Ntsc5284" "Ntsc5284" 0 0.271428571428571 0.28
"Ntsc5296" "Ntsc5296" 0 0.22680412371134 0.280927835051546
"Ntsc5261" "Ntsc5261" 160 0.251533742331288 0.245398773006135
"Ntsc5285" "Ntsc5285" 1849 0.236009732360097 0.260340632603406
"Ntsc5286" "Ntsc5286" 7931 0.208791208791209 0.203296703296703
"Ntsc7978" "Ntsc7978" 4004 0.188264058679707 0.210268948655257
"Ntsc1865" "Ntsc1865" 88 0.254054054054054 0.275675675675676
"Ntsc5262" "Ntsc5262" 841 0.243781094527363 0.263681592039801
"Ntsc5303" "Ntsc5303" 3243 0.247978436657682 0.234501347708895
"Ntsc5287" "Ntsc5287" 11257 0.24203821656051 0.235668789808917
"Ntsc1874" "Ntsc1874" 7450 0.240157480314961 0.27755905511811
"Ntsc5288" "Ntsc5288" 5984 0.196428571428571 0.214285714285714
"Ntsc1867" "Ntsc1867" 3919 0.289473684210526 0.276315789473684
"Ntsc5304" "Ntsc5304" 733 0.273170731707317 0.195121951219512
"Ntsc5297" "Ntsc5297" 690 0.230769230769231 0.25515947467167
"Ntsc5305" "Ntsc5305" 1819 0.226950354609929 0.24822695035461
"Ntsc5263" "Ntsc5263" 7694 0.248587570621469 0.265536723163842
"Ntsc5289" "Ntsc5289" 9822 0.2 0.233333333333333
"Ntsc5264" "Ntsc5264" 9977 0.214285714285714 0.214285714285714
"Ntsc5290" "Ntsc5290" 5418 0.225352112676056 0.28169014084507
"Ntsc1875" "Ntsc1875" 94 0.209302325581395 0.232558139534884
"Ntsc7979" "Ntsc7979" 60 0.239495798319328 0.252100840336134
"Ntsc5265" "Ntsc5265" 5845 0.256711409395973 0.286912751677852
"Ntsc1876" "Ntsc1876" 3653 0.263636363636364 0.263636363636364
"Ntsc5291" "Ntsc5291" 2286 0.268292682926829 0.195121951219512
"Ntsc5266" "Ntsc5266" 1075 0.162790697674419 0.162790697674419
"Ntsc5292" "Ntsc5292" 1296 0.341463414634146 0.414634146341463
"Ntsc5267" "Ntsc5267" 41 0.170731707317073 0.170731707317073
"Ntsc5306" "Ntsc5306" 10523 0.258064516129032 0.258064516129032
"Ntsc1877" "Ntsc1877" 11027 0.257009345794392 0.257009345794392
"Ntsc1868" "Ntsc1868" 9829 0.326086956521739 0.315217391304348
"Ntsc5293" "Ntsc5293" 7028 0.203703703703704 0.222222222222222
"Ntsc5268" "Ntsc5268" 5244 0.232558139534884 0.271317829457364
"Ntsc1878" "Ntsc1878" 2951 0.212121212121212 0.232323232323232
"Ntsc1882" "Ntsc1882" 599 0.226666666666667 0.18
"Ntsc1881" "Ntsc1881" 626 0.267716535433071 0.228346456692913
"Ntsc5307" "Ntsc5307" 239 0.269911504424779 0.269911504424779
"Ntsc5313" "Ntsc5313" 1718 0.208333333333333 0.245833333333333
"Ntsc1884" "Ntsc1884" 4228 0.303448275862069 0.289655172413793
"Ntsc1883" "Ntsc1883" 5864 0.216494845360825 0.268041237113402
"Ntsc5308" "Ntsc5308" 7849 0.225563909774436 0.25062656641604
"Ntsc7980" "Ntsc7980" 9820 0.221938775510204 0.252551020408163
"Ntsc5309" "Ntsc5309" 6109 0.193989071038251 0.213114754098361
"Ntsc5315" "Ntsc5315" 5308 0.0769230769230769 0.230769230769231
"Ntsc5314" "Ntsc5314" 1473 0.235632183908046 0.229885057471264
"Ntsc5310" "Ntsc5310" 89 0.176470588235294 0.243697478991597
"Ntsc5316" "Ntsc5316" 5543 0.245283018867925 0.283018867924528
"Ntsc5311" "Ntsc5311" 3969 0.256218905472637 0.228855721393035
"Ntsc5312" "Ntsc5312" 1972 0.158371040723982 0.226244343891403
"Ntsc7794" "Ntsc7794" 208 0.185185185185185 0.166666666666667
"Ntsc7796" "Ntsc7796" 49 0.215384615384615 0.246153846153846
"Ntsc7795" "Ntsc7795" 987 0.256410256410256 0.256410256410256
"Ntsc2747" "Ntsc2747" 1138 0.216494845360825 0.175257731958763
"Ntsc5317" "Ntsc5317" 1347 0.255813953488372 0.294573643410853
"Ntsc1885" "Ntsc1885" 463 0.27027027027027 0.27027027027027
"Ntsc7981" "Ntsc7981" 485 0.245398773006135 0.233128834355828
"Ntsc5318" "Ntsc5318" 595 0.253687315634218 0.238938053097345
"Ntsc5326" "Ntsc5326" 0 NA NA
"Ntsc5319" "Ntsc5319" 374 0.256198347107438 0.289256198347107
"Ntsc1887" "Ntsc1887" 116 0.262032085561497 0.310160427807487
"Ntsc5323" "Ntsc5323" 127 0.264705882352941 0.299019607843137
"Ntsc1886" "Ntsc1886" 3059 0.222222222222222 0.166666666666667
"Ntsc5324" "Ntsc5324" 4565 0.216346153846154 0.230769230769231
"Ntsc7982" "Ntsc7982" 2670 0.230769230769231 0.173076923076923
"Ntsc5320" "Ntsc5320" 0 0.25390625 0.234375
"Ntsc5325" "Ntsc5325" 58 0.172413793103448 0.129310344827586
"Ntsc5321" "Ntsc5321" 66 0.246153846153846 0.230769230769231
"Ntsc5322" "Ntsc5322" 2441 0.248554913294798 0.300578034682081
"Ntsc5327" "Ntsc5327" 6255 0.188340807174888 0.210762331838565
"Ntsc1888" "Ntsc1888" 9045 0.271604938271605 0.209876543209877
"Ntsc5331" "Ntsc5331" 9359 0.23463687150838 0.256983240223464
"Ntsc5328" "Ntsc5328" 5094 0.262745098039216 0.272549019607843
"Ntsc5329" "Ntsc5329" 2546 0.221719457013575 0.239819004524887
"Ntsc5332" "Ntsc5332" 297 0.188311688311688 0.214285714285714
"Ntsc5333" "Ntsc5333" 284 0.243333333333333 0.246666666666667
"Ntsc1889" "Ntsc1889" 3163 0.248603351955307 0.29608938547486
"Ntsc7983" "Ntsc7983" 5470 0.24390243902439 0.307317073170732
"Ntsc5330" "Ntsc5330" 2819 0.215686274509804 0.205882352941176
"Ntsc1890" "Ntsc1890" 169 0.235059760956175 0.270916334661355
"Ntsc5336" "Ntsc5336" 1352 0.228571428571429 0.273469387755102
"Ntsc1891" "Ntsc1891" 5732 0.22093023255814 0.22093023255814
"Ntsc5334" "Ntsc5334" 420 0.234848484848485 0.253787878787879
"Ntsc5335" "Ntsc5335" 5114 0.232876712328767 0.246575342465753
"Ntsc1892" "Ntsc1892" 2482 0.218181818181818 0.254545454545455
"Ntsc7984" "Ntsc7984" 7 0.242524916943522 0.222591362126246
"Ntsc1893" "Ntsc1893" 4260 0.216216216216216 0.27027027027027
"Ntsc7985" "Ntsc7985" 6121 0.173913043478261 0.304347826086957
"Ntsc1894" "Ntsc1894" 3921 0.249084249084249 0.26007326007326
"Ntsc5342" "Ntsc5342" 5622 0.255395683453237 0.244604316546763
"Ntsc5338" "Ntsc5338" 280 0.237623762376238 0.227722772277228
"Ntsc5337" "Ntsc5337" 0 0.244541484716157 0.248908296943231
"Ntsc1895" "Ntsc1895" 1391 NA NA
"Ntsc5340" "Ntsc5340" 4135 0.25 0.234177215189873
"Ntsc1896" "Ntsc1896" 7440 0.299435028248588 0.384180790960452
"Ntsc5341" "Ntsc5341" 11615 0.262962962962963 0.261111111111111
"Ntsc5339" "Ntsc5339" 16670 0.337719298245614 0.302631578947368
"Ntsc1897" "Ntsc1897" 19661 0.229032258064516 0.241935483870968
"Ntsc1898" "Ntsc1898" 23392 0.214723926380368 0.220858895705521
"Ntsc5357" "Ntsc5357" 25356 0.251666666666667 0.251666666666667
"Ntsc1900" "Ntsc1900" 22215 0.254612546125461 0.29520295202952
"Ntsc1899" "Ntsc1899" 18998 0.266304347826087 0.25
"Ntsc5347" "Ntsc5347" 17799 0.358024691358025 0.296296296296296
"Ntsc1901" "Ntsc1901" 16553 0.232142857142857 0.232142857142857
"Ntsc5348" "Ntsc5348" 13296 0.261194029850746 0.25
"Ntsc1902" "Ntsc1902" 11657 0.222222222222222 0.180555555555556
"Ntsc5352" "Ntsc5352" 3906 0.25207756232687 0.268698060941828
"Ntsc5353" "Ntsc5353" 2348 0.305785123966942 0.338842975206612
"Ntsc5343" "Ntsc5343" 1192 0.217687074829932 0.197278911564626
"Ntsc5354" "Ntsc5354" 1192 0.260416666666667 0.270833333333333
"Ntsc5349" "Ntsc5349" 391 0.183098591549296 0.140845070422535
"Ntsc5344" "Ntsc5344" 1690 0.244019138755981 0.22488038277512
"Ntsc5345" "Ntsc5345" 4856 0.24904214559387 0.275862068965517
"Ntsc5350" "Ntsc5350" 8181 0.161764705882353 0.286764705882353
"Ntsc5358" "Ntsc5358" 7149 0.21875 0.215909090909091
"Ntsc5346" "Ntsc5346" 5299 0.233918128654971 0.228070175438596
"Ntsc5351" "Ntsc5351" 676 0.258312020460358 0.250639386189258
"Ntsc5355" "Ntsc5355" 1137 0.195729537366548 0.256227758007117
"Ntsc5356" "Ntsc5356" 483 0.229508196721311 0.155737704918033
"Ntsc5361" "Ntsc5361" 535 0.174757281553398 0.194174757281553
"Ntsc1903" "Ntsc1903" 7454 0.140625 0.265625
"Ntsc1904" "Ntsc1904" 15587 0.241721854304636 0.254966887417219
"Ntsc1905" "Ntsc1905" 14236 0.1953125 0.2734375
"Ntsc5359" "Ntsc5359" 11064 0.221288515406162 0.252100840336134
"Ntsc1907" "Ntsc1907" 9236 0.306569343065693 0.277372262773723
"Ntsc1908" "Ntsc1908" 7186 0.235849056603774 0.245283018867925
"Ntsc1906" "Ntsc1906" 4055 0.192 0.24
"Ntsc5360" "Ntsc5360" 808 0.188311688311688 0.25974025974026
"Ntsc5367" "Ntsc5367" 4985 0.163120567375887 0.184397163120567
"Ntsc5368" "Ntsc5368" 11315 0.246913580246914 0.333333333333333
"Ntsc5371" "Ntsc5371" 10678 0.244186046511628 0.228682170542636
"Ntsc5362" "Ntsc5362" 8030 0.290598290598291 0.260683760683761
"Ntsc5363" "Ntsc5363" 5200 0.242152466367713 0.286995515695067
"Ntsc5369" "Ntsc5369" 220 0.241847826086957 0.228260869565217
"Ntsc5372" "Ntsc5372" 1843 NA NA
"Ntsc5364" "Ntsc5364" 5121 0.230769230769231 0.272727272727273
"Ntsc5365" "Ntsc5365" 1795 0.225806451612903 0.187096774193548
"Ntsc5366" "Ntsc5366" 235 0.141414141414141 0.151515151515152
"Ntsc5370" "Ntsc5370" 196 0.232323232323232 0.343434343434343
"Ntsc5381" "Ntsc5381" 146 0.190082644628099 0.148760330578512
"Ntsc1923" "Ntsc1923" 0 0.251819505094614 0.264919941775837
"Ntsc1924" "Ntsc1924" 6940 0.245014245014245 0.222222222222222
"Ntsc5382" "Ntsc5382" 15786 0.272727272727273 0.318181818181818
"Ntsc5383" "Ntsc5383" 19820 0.25 0.252016129032258
"Ntsc5384" "Ntsc5384" 24931 0.269230769230769 0.307692307692308
"Ntsc5398" "Ntsc5398" 27394 0.219753086419753 0.249382716049383
"Ntsc5411" "Ntsc5411" 24695 0.23 0.245
"Ntsc1922" "Ntsc1922" 21004 0.257261410788382 0.244813278008299
"Ntsc5385" "Ntsc5385" 18158 0.263345195729537 0.323843416370107
"Ntsc5373" "Ntsc5373" 15056 0.243697478991597 0.294117647058824
"Ntsc5412" "Ntsc5412" 13685 0.322033898305085 0.372881355932203
"Ntsc5386" "Ntsc5386" 10014 0.225589225589226 0.262626262626263
"Ntsc5399" "Ntsc5399" 7432 0.248847926267281 0.294930875576037
"Ntsc1927" "Ntsc1927" 366 0.225190839694656 0.282442748091603
"Ntsc5387" "Ntsc5387" 3322 0.275590551181102 0.236220472440945
"Ntsc1909" "Ntsc1909" 6212 0.247619047619048 0.286580086580087
"Ntsc1925" "Ntsc1925" 4411 0.291828793774319 0.252918287937743
"Ntsc5388" "Ntsc5388" 298 0.2478184991274 0.263525305410122
"Ntsc1926" "Ntsc1926" 1420 0.25 0.253846153846154
"Ntsc5413" "Ntsc5413" 53 NA NA
"Ntsc5389" "Ntsc5389" 3114 NA NA
"Ntsc5414" "Ntsc5414" 12169 0.276315789473684 0.263157894736842
"Ntsc1912" "Ntsc1912" 751 0.264285714285714 0.280952380952381
"Ntsc5390" "Ntsc5390" 5182 0.271008403361345 0.281512605042017
"Ntsc1915" "Ntsc1915" 11236 0.229166666666667 0.208333333333333
"Ntsc5391" "Ntsc5391" 11421 0.248175182481752 0.255474452554745
"Ntsc1928" "Ntsc1928" 14000 0.213389121338912 0.301255230125523
"Ntsc1916" "Ntsc1916" 18399 0.227848101265823 0.227848101265823
"Ntsc5392" "Ntsc5392" 16722 0.182389937106918 0.207547169811321
"Ntsc1917" "Ntsc1917" 10618 0.235404896421846 0.288135593220339
"Ntsc5374" "Ntsc5374" 7872 0.202185792349727 0.234972677595628
"Ntsc1929" "Ntsc1929" 4342 0.298245614035088 0.285087719298246
"Ntsc5375" "Ntsc5375" 886 0.273480662983425 0.251381215469613
"Ntsc5400" "Ntsc5400" 2355 0.244444444444444 0.216666666666667
"Ntsc5415" "Ntsc5415" 9876 0.268199233716475 0.24904214559387
"Ntsc5393" "Ntsc5393" 3709 0.221052631578947 0.257894736842105
"Ntsc7988" "Ntsc7988" 3709 0.2 0.254545454545455
"Ntsc1910" "Ntsc1910" 472 0.262422360248447 0.290372670807453
